,online_order,book_table,rate,votes,rest_type,cuisines,cost,menu_item,type,city
30148,0,0,3.4,4,78,1233,200.0,8778,4,17
30149,0,0,3.700448817952717,0,78,317,200.0,8778,4,17
30150,1,0,3.9,140,78,2012,300.0,8778,4,17
30151,1,0,3.3,334,78,465,400.0,8778,4,17
30152,1,0,3.9,58,78,465,300.0,8778,4,17
30153,0,0,4.0,115,27,1147,1000.0,8778,4,17
30154,1,0,2.6,33,27,2020,500.0,8778,4,17
30155,1,0,3.700448817952717,0,27,91,700.0,8778,4,17
30156,1,0,3.9,172,78,2514,300.0,8778,4,17
30157,1,0,3.6,23,78,2458,350.0,8778,4,17
30158,1,0,3.6,43,78,2201,250.0,8778,4,17
30159,1,0,3.3,9,78,1809,400.0,8778,4,17
30160,0,0,3.700448817952717,0,27,2173,500.0,8778,4,17
30161,0,0,3.7,29,27,2037,600.0,8778,4,17
30162,0,0,3.6,39,27,2359,600.0,8778,4,17
30163,0,0,3.6,25,27,1483,500.0,8778,4,17
30164,0,0,3.1,53,27,1914,600.0,8778,4,17
30165,0,0,3.6,61,19,557,500.0,8778,4,17
30166,0,0,3.6,22,19,685,500.0,8778,4,17
30167,0,0,3.5,10,78,1761,250.0,8778,4,17
30168,0,0,3.700448817952717,0,19,701,400.0,8778,4,17
30169,0,0,3.700448817952717,0,14,1444,150.0,8778,4,17
30170,1,0,2.5,109,27,1841,800.0,8778,4,17
30171,1,0,3.1,11,27,2147,500.0,8778,4,17
30172,1,0,3.7,46,27,1834,600.0,8778,4,17
30173,0,0,3.6,11,78,1278,200.0,8778,4,17
30174,0,0,3.700448817952717,0,78,2301,300.0,8778,4,17
30175,1,0,3.5,17,78,1834,300.0,8778,4,17
30176,1,0,3.1,40,78,1834,250.0,8778,4,17
30177,0,0,3.0,67,78,2474,300.0,8778,4,17
30178,0,0,2.4,221,78,1761,550.0,8778,4,17
30179,0,0,3.4,12,78,2394,300.0,8778,4,17
30180,0,0,3.700448817952717,0,78,1834,400.0,8778,4,17
30181,1,0,3.8,50,78,1311,250.0,8778,4,17
30182,1,0,2.9,24,78,1761,250.0,8778,4,17
30183,1,0,2.8,102,78,1834,350.0,8778,4,17
30184,1,0,3.1,30,78,1802,500.0,8778,4,17
30185,0,0,3.4,5,14,1531,100.0,8778,4,17
30186,0,0,3.1,6,78,1834,400.0,8778,4,17
30187,0,0,3.700448817952717,0,78,2410,350.0,8778,4,17
30188,0,0,3.700448817952717,0,17,376,300.0,8778,4,17
30189,0,0,3.5,8,27,1773,700.0,8778,4,17
30190,0,0,3.700448817952717,0,78,1761,400.0,8778,4,17
30191,0,0,3.2,6,27,134,700.0,8778,4,17
30192,0,0,3.700448817952717,0,78,1761,300.0,8778,4,17
30193,0,0,3.700448817952717,0,27,2059,500.0,8778,4,17
30194,0,0,3.700448817952717,0,78,448,250.0,8778,4,17
30195,1,0,3.3,14,92,484,600.0,8778,4,17
30196,1,0,3.700448817952717,0,78,1761,250.0,8778,4,17
30197,1,0,3.700448817952717,0,19,557,500.0,8778,4,17
30198,1,1,3.7,49,19,588,300.0,8778,4,17
30199,0,0,4.0,40,14,330,400.0,8778,4,17
30200,0,0,3.1,7,78,2409,300.0,8778,4,17
30201,0,0,3.4,15,78,1565,150.0,8778,4,17
30202,0,0,3.5,6,78,1215,400.0,8778,4,17
30203,0,0,3.5,43,78,1965,400.0,8778,4,17
30204,0,0,3.700448817952717,0,78,1834,300.0,8778,4,17
30205,0,0,3.700448817952717,0,78,384,300.0,8778,4,17
30206,1,0,3.6,10,78,2321,100.0,8778,4,17
30207,0,0,3.3,4,78,1565,200.0,8778,4,17
30208,0,0,3.3,4,53,894,400.0,8778,4,17
30209,0,0,3.5,15,78,1834,200.0,8778,4,17
30210,0,0,3.6,38,78,1888,250.0,8778,4,17
30211,0,0,3.5,12,78,2381,200.0,8778,4,17
30212,0,0,3.5,16,78,1761,400.0,8778,4,17
30213,0,0,3.700448817952717,0,78,1225,300.0,8778,4,17
30214,0,0,3.3,4,78,839,500.0,8778,4,17
30215,0,0,3.6,34,78,1510,650.0,8778,4,17
30216,0,0,3.4,6,78,1565,300.0,8778,4,17
30217,0,0,3.4,5,78,2179,250.0,8778,4,17
30218,0,0,3.700448817952717,0,78,443,300.0,8778,4,17
30219,0,0,3.700448817952717,0,78,2474,250.0,8778,4,17
30220,0,0,3.700448817952717,0,78,2381,200.0,8778,4,17
30221,0,0,3.700448817952717,0,78,1606,400.0,8778,4,17
30222,0,0,3.700448817952717,0,78,797,300.0,8778,4,17
30223,0,0,3.700448817952717,0,78,1834,400.0,8778,4,17
30224,0,0,3.700448817952717,0,78,2381,120.0,8778,4,17
30225,1,0,3.0,11,78,465,200.0,8778,4,17
30226,1,0,3.2,30,78,1802,500.0,8778,4,17
30227,1,0,3.3,12,78,1834,250.0,8778,4,17
30228,1,0,2.8,137,78,2211,300.0,8778,4,17
30229,1,0,3.5,12,78,1225,400.0,8778,4,17
30230,0,0,3.5,21,78,388,200.0,8778,4,17
30231,1,0,3.7,21,78,2474,500.0,8778,4,17
30232,0,0,3.8,67,78,1834,400.0,8778,4,17
30233,0,0,3.7,112,27,845,500.0,8778,4,17
30234,0,0,3.4,7,78,2474,500.0,8778,4,17
30235,0,0,3.700448817952717,0,78,2381,200.0,8778,4,17
30236,0,0,3.7,27,78,2381,250.0,8778,4,17
30237,0,0,3.4,8,78,2381,250.0,8778,4,17
30238,0,0,3.1,6,78,2015,250.0,8778,4,17
30239,0,0,3.6,26,78,388,150.0,8778,4,17
30240,0,0,3.5,10,78,119,300.0,8778,4,17
30241,0,0,3.700448817952717,0,78,388,200.0,8778,4,17
30242,0,0,3.700448817952717,0,80,1225,300.0,8778,4,17
30243,0,0,3.700448817952717,0,78,914,250.0,8778,4,17
30244,0,0,3.3,4,78,388,300.0,8778,4,17
30245,0,0,3.2,4,78,1215,300.0,8778,4,17
30246,0,0,3.5,10,78,2410,150.0,8778,4,17
30247,0,0,3.700448817952717,0,78,2384,300.0,8778,4,17
30248,0,0,3.700448817952717,0,78,485,300.0,8778,4,17
30249,0,0,3.700448817952717,0,78,491,200.0,8778,4,17
30250,0,0,3.700448817952717,0,78,2012,200.0,8778,4,17
30251,0,0,3.700448817952717,0,78,792,300.0,8778,4,17
30252,0,0,3.3,6,78,2391,250.0,8778,4,17
30253,0,0,3.3,8,78,119,300.0,8778,4,17
30254,0,0,3.4,6,78,1565,250.0,8778,4,17
30255,0,0,3.700448817952717,0,78,388,300.0,8778,4,17
30256,0,0,3.700448817952717,0,78,2513,300.0,8778,4,17
30257,0,0,3.700448817952717,0,78,388,200.0,8778,4,17
30258,0,0,3.700448817952717,0,78,2381,250.0,8778,4,17
30259,0,0,3.700448817952717,0,78,2012,400.0,8778,4,17
30260,0,0,3.700448817952717,0,78,1797,400.0,8778,4,17
30261,0,0,3.3,6,87,2565,200.0,8778,4,17
30262,0,0,3.3,4,53,2537,200.0,8778,4,17
30263,0,0,3.0,32,78,1834,400.0,8778,4,17
30264,0,0,3.700448817952717,0,78,2381,150.0,8778,4,17
30265,0,0,3.700448817952717,0,78,457,150.0,8778,4,17
30266,0,0,3.700448817952717,0,78,1256,200.0,8778,4,17
30267,0,0,3.700448817952717,0,78,1606,300.0,8778,4,17
30268,0,0,3.700448817952717,0,78,1260,200.0,8778,4,17
30269,0,0,3.700448817952717,0,78,2410,300.0,8778,4,17
30270,0,0,3.700448817952717,0,78,119,300.0,8778,4,17
30271,0,0,3.700448817952717,0,78,2381,200.0,8778,4,17
30272,0,0,3.700448817952717,0,78,1225,300.0,8778,4,17
30273,0,0,3.700448817952717,0,78,443,300.0,8778,4,17
30274,0,0,3.700448817952717,0,80,2563,200.0,8778,4,17
30275,0,0,3.700448817952717,0,78,2438,300.0,8778,4,17
30276,0,0,3.700448817952717,0,78,2152,200.0,8778,4,17
30277,0,0,3.700448817952717,0,78,1951,300.0,8778,4,17
30278,0,0,3.700448817952717,0,78,2578,150.0,8778,4,17
30279,0,0,3.700448817952717,0,78,491,300.0,8778,4,17
30280,0,0,3.700448817952717,0,78,1609,350.0,8778,4,17
30281,0,0,3.700448817952717,0,78,443,300.0,8778,4,17
30282,0,0,3.700448817952717,0,78,1834,300.0,8778,4,17
30283,1,0,3.2,13,78,388,300.0,8778,4,17
30284,1,0,3.700448817952717,0,78,388,300.0,8778,4,17
30285,1,0,3.700448817952717,0,78,2381,300.0,8778,4,17
30286,1,0,3.7,27,78,1606,400.0,8778,4,17
30287,0,0,3.700448817952717,0,78,2012,300.0,8778,4,17
30288,1,0,3.2,64,78,1939,250.0,8778,4,17
30289,1,0,3.700448817952717,0,78,1888,300.0,8778,4,17
30290,0,0,3.1,4,78,1554,300.0,8778,4,17
30291,0,0,3.700448817952717,0,78,2474,300.0,8778,4,17
30292,0,0,3.8,30,78,873,300.0,8778,4,17
30293,1,0,3.3,8,78,1333,400.0,8778,4,17
30294,0,0,3.1,17,78,1834,400.0,8778,4,17
30295,1,0,3.7,181,78,1834,400.0,8778,4,17
30296,1,0,3.9,35,78,2191,350.0,8778,4,17
30297,1,0,3.6,51,27,1924,500.0,8778,4,17
30298,1,0,3.4,84,78,2023,300.0,8778,4,17
30299,1,0,3.4,154,78,1588,400.0,8778,4,17
30300,0,0,3.3,6,78,1616,250.0,8778,4,17
30301,1,0,3.4,47,78,2556,200.0,8778,4,17
30302,1,0,3.4,17,78,2469,200.0,8778,4,17
30303,0,0,3.8,63,19,557,500.0,8778,4,17
30304,1,0,3.9,52,78,2474,300.0,8778,4,17
30305,1,0,3.9,66,78,388,700.0,8778,4,17
30306,1,0,2.9,67,27,2225,200.0,8778,4,17
30307,0,1,4.3,114,60,2249,1500.0,8778,5,17
30308,0,1,4.6,5002,33,1200,1800.0,8778,5,17
30309,0,1,4.5,3914,76,1358,1000.0,8778,5,17
30310,0,1,4.4,1575,69,1710,2000.0,8778,5,17
30311,0,1,4.8,482,77,1105,2100.0,8778,5,17
30312,1,1,4.5,3987,32,1084,1600.0,8778,5,17
30313,0,1,4.7,4447,8,997,1000.0,8778,5,17
30314,0,1,4.5,2005,69,984,1400.0,8778,5,17
30315,0,1,4.0,2160,60,980,1000.0,8778,5,17
30316,1,1,4.3,2576,8,1054,1200.0,8778,5,17
30317,1,1,4.1,1792,73,1349,1200.0,8778,5,17
30318,0,1,3.9,151,74,1372,1000.0,8778,5,17
30319,0,1,4.1,1237,63,986,1500.0,8778,5,17
30320,1,1,4.4,346,28,827,1000.0,8778,5,17
30321,0,1,3.9,1389,60,1093,1400.0,8778,5,17
30322,0,1,3.9,592,76,1098,1300.0,8778,5,17
30323,1,1,4.3,567,69,1121,2000.0,8778,5,17
30324,1,0,4.6,4695,60,42,1500.0,8778,5,17
30325,0,1,4.4,2365,28,1704,1100.0,8778,5,17
30326,0,1,4.5,6377,10,1676,1600.0,8778,5,17
30327,0,1,4.5,7856,77,20,1800.0,8778,5,17
30328,0,1,4.3,221,28,1140,1200.0,8778,5,17
30329,0,1,4.4,373,25,559,1000.0,8778,5,17
30330,0,1,4.6,895,69,1053,1400.0,8778,5,17
30331,0,1,4.4,1237,68,45,1200.0,8778,5,17
30332,0,1,4.4,4086,10,191,1200.0,8778,5,17
30333,0,1,4.2,1743,73,825,1400.0,8778,5,17
30334,0,1,4.5,577,8,1371,1000.0,8778,5,17
30335,0,1,4.3,1557,73,1368,1200.0,8778,5,17
30336,1,1,4.2,1369,28,187,1400.0,8778,5,17
30337,0,0,3.7,4652,64,1984,2000.0,8778,5,17
30338,1,1,4.2,1177,73,1351,1300.0,8778,5,17
30339,0,1,4.1,759,8,1834,1200.0,8778,5,17
30340,0,0,4.0,1408,76,987,1000.0,8778,5,17
30341,0,0,3.9,740,10,18,1400.0,8778,5,17
30342,1,1,4.0,281,28,1197,1500.0,8778,5,17
30343,0,0,3.9,35,8,2382,1000.0,8778,5,17
30344,1,1,3.9,598,8,1369,1200.0,8778,5,17
30345,0,0,4.2,270,76,1130,1400.0,8778,5,17
30346,1,0,3.7,130,28,977,1200.0,8778,5,17
30347,0,0,3.8,674,73,41,1700.0,8778,5,17
30348,0,0,3.9,107,8,1346,1500.0,8778,5,17
30349,1,1,3.7,1015,8,1023,1300.0,8778,5,17
30350,0,1,3.8,170,8,2469,1300.0,8778,5,17
30351,0,0,3.7,68,8,1353,1000.0,8778,5,17
30352,1,0,3.5,9,10,1374,700.0,8778,5,17
30353,0,0,3.5,11,60,1346,1600.0,8778,5,17
30354,0,0,3.0,25,8,1353,2300.0,8778,5,17
30355,0,0,3.8,29,8,1834,800.0,8778,5,17
30356,0,0,3.8,152,76,48,1500.0,8778,5,17
30357,0,0,3.3,4,8,1834,1000.0,8778,5,17
30358,0,1,3.7,81,60,1346,1200.0,8778,5,17
30359,0,1,4.0,169,8,1346,1100.0,8778,5,17
30360,0,0,3.0,15,8,1761,1000.0,8778,5,17
30361,0,0,3.5,39,8,1346,1200.0,8778,5,17
30362,0,0,3.700448817952717,0,8,1029,1200.0,8778,5,17
30363,0,1,4.8,482,77,1105,2100.0,8778,6,17
30364,0,1,4.7,4447,8,997,1000.0,8778,6,17
30365,1,1,4.3,549,33,1935,1000.0,8778,6,17
30366,0,1,4.7,10530,28,2008,1400.0,8778,6,17
30367,0,1,4.5,3914,76,1358,1000.0,8778,6,17
30368,1,1,4.5,3163,28,1886,1500.0,8778,6,17
30369,0,1,4.6,2590,10,1099,1300.0,8778,6,17
30370,0,0,4.2,2370,73,1355,1400.0,8778,6,17
30371,1,1,4.9,2244,28,199,1500.0,8778,6,17
30372,0,1,4.6,5002,33,1200,1800.0,8778,6,17
30373,1,1,4.3,2576,8,1054,1200.0,8778,6,17
30374,1,1,4.4,387,28,1677,1500.0,8778,6,17
30375,1,1,4.1,1792,73,1349,1200.0,8778,6,17
30376,0,1,3.9,151,74,1372,1000.0,8778,6,17
30377,1,1,4.1,402,21,667,1200.0,8778,6,17
30378,1,1,4.4,346,28,827,1000.0,8778,6,17
30379,0,1,3.9,592,76,1098,1300.0,8778,6,17
30380,0,0,3.0,38,73,1346,1000.0,8778,6,17
30381,0,1,4.4,2365,28,1704,1100.0,8778,6,17
30382,0,1,4.5,6377,10,1676,1600.0,8778,6,17
30383,0,1,4.5,7856,77,20,1800.0,8778,6,17
30384,0,1,4.3,221,28,1140,1200.0,8778,6,17
30385,1,1,4.5,1889,28,2164,1200.0,8778,6,17
30386,1,1,4.4,459,28,1761,1500.0,8778,6,17
30387,0,1,4.4,1237,68,45,1200.0,8778,6,17
30388,0,1,4.4,4086,10,191,1200.0,8778,6,17
30389,0,1,4.2,1743,73,825,1400.0,8778,6,17
30390,0,1,4.5,577,8,1371,1000.0,8778,6,17
30391,0,1,4.3,1557,73,1368,1200.0,8778,6,17
30392,1,1,4.2,1369,28,187,1400.0,8778,6,17
30393,1,1,4.2,1177,73,1351,1300.0,8778,6,17
30394,0,1,4.1,819,28,65,800.0,8778,6,17
30395,0,1,4.1,759,8,1834,1200.0,8778,6,17
30396,0,0,4.0,1408,76,987,1000.0,8778,6,17
30397,0,0,3.9,740,10,18,1400.0,8778,6,17
30398,0,0,3.9,70,8,1834,1500.0,8778,6,17
30399,1,1,4.0,281,28,1197,1500.0,8778,6,17
30400,0,0,3.9,35,8,2382,1000.0,8778,6,17
30401,0,1,3.9,282,28,1128,1000.0,8778,6,17
30402,1,1,3.9,598,8,1369,1200.0,8778,6,17
30403,0,0,4.2,270,76,1130,1400.0,8778,6,17
30404,1,0,3.7,130,28,977,1200.0,8778,6,17
30405,0,0,3.8,674,73,41,1700.0,8778,6,17
30406,0,0,3.9,107,8,1346,1500.0,8778,6,17
30407,1,1,3.7,1015,8,1023,1300.0,8778,6,17
30408,0,1,3.8,170,8,2469,1300.0,8778,6,17
30409,0,0,3.7,68,8,1353,1000.0,8778,6,17
30410,1,0,3.5,9,10,1374,700.0,8778,6,17
30411,0,0,3.3,5,28,2136,700.0,8778,6,17
30412,0,0,3.0,25,8,1353,2300.0,8778,6,17
30413,0,0,3.8,29,8,1834,800.0,8778,6,17
30414,0,0,3.8,152,76,48,1500.0,8778,6,17
30415,0,0,3.3,4,8,1834,1000.0,8778,6,17
30416,0,1,4.0,169,8,1346,1100.0,8778,6,17
30417,0,0,3.8,158,61,1061,1300.0,8778,6,17
30418,0,0,3.0,15,8,1761,1000.0,8778,6,17
30419,0,0,3.3,19,8,1976,600.0,8778,6,17
30420,0,0,3.5,39,8,1346,1200.0,8778,6,17
30421,0,0,3.700448817952717,0,8,1029,1200.0,8778,6,17
30422,1,1,4.5,3469,27,2110,1300.0,8778,0,18
30423,0,1,4.4,1575,69,1710,2000.0,8778,0,18
30424,0,1,4.7,10530,28,2008,1400.0,8778,0,18
30425,0,0,3.7,4652,64,1984,2000.0,8778,0,18
30426,1,1,4.0,1871,27,1761,600.0,8778,0,18
30427,1,0,3.9,457,27,792,1000.0,8778,0,18
30428,0,0,3.8,38,27,2210,900.0,8778,0,18
30429,1,1,4.5,3163,28,1886,1500.0,8778,0,18
30430,0,1,4.2,1757,27,991,1200.0,8778,0,18
30431,1,1,4.9,2244,28,199,1500.0,8778,0,18
30432,1,1,4.2,2620,27,784,1300.0,8778,0,18
30433,0,1,4.4,373,25,559,1000.0,8778,0,18
30434,1,1,4.4,9080,29,2246,600.0,8778,0,18
30435,1,1,4.4,459,28,1761,1500.0,8778,0,18
30436,1,1,4.5,721,27,1517,1500.0,8778,0,18
30437,0,1,4.1,786,27,2080,1500.0,8778,0,18
30438,1,1,4.4,682,27,2086,1500.0,8778,0,18
30439,0,1,4.3,2248,27,956,1100.0,8778,0,18
30440,1,0,4.1,6948,27,2113,750.0,8778,0,18
30441,1,1,4.1,675,27,952,900.0,8778,0,18
30442,1,1,4.2,767,27,1945,1700.0,8778,0,18
30443,1,1,4.4,1808,27,2629,1000.0,8778,0,18
30444,1,1,3.9,485,27,2158,700.0,8778,0,18
30445,1,1,4.0,281,28,1197,1500.0,8778,0,18
30446,0,1,3.9,1389,60,1093,1400.0,8778,0,18
30447,0,1,4.2,117,27,2155,800.0,8778,0,18
30448,0,1,4.3,106,27,1772,1000.0,8778,0,18
30449,0,1,4.1,354,49,1198,2000.0,8778,0,18
30450,0,1,3.5,32,27,1834,1000.0,8778,0,18
30451,1,0,3.5,5,27,792,800.0,8778,0,18
30452,0,0,4.2,3236,32,1761,555.4315664479959,8778,0,18
30453,1,1,4.2,217,27,1205,1500.0,8778,0,18
30454,1,0,3.9,421,27,172,800.0,8778,0,18
30455,0,0,3.4,46,27,1761,1100.0,8778,0,18
30456,1,1,4.2,2714,19,647,1000.0,5216,1,18
30457,1,0,4.4,363,19,755,500.0,8778,1,18
30458,1,0,4.2,177,19,557,600.0,8778,1,18
30459,1,0,4.1,992,19,647,600.0,8778,1,18
30460,0,1,4.2,817,19,638,800.0,8778,1,18
30461,0,0,4.1,2450,19,603,700.0,8778,1,18
30462,1,0,4.1,87,19,675,700.0,8778,1,18
30463,1,0,3.7,18,19,685,900.0,4111,1,18
30464,1,0,3.8,108,78,602,400.0,8778,1,18
30465,1,0,4.1,507,19,618,600.0,8778,1,18
30466,1,1,4.1,152,78,613,600.0,8778,1,18
30467,0,0,2.8,227,19,557,450.0,8778,1,18
30468,0,0,2.9,12,19,751,500.0,8778,1,18
30469,0,0,3.6,54,17,2592,250.0,8778,1,18
30470,0,0,4.7,14717,22,564,900.0,8778,1,18
30471,0,0,4.6,7127,19,560,600.0,8778,1,18
30472,0,0,4.5,3847,19,726,800.0,8778,1,18
30473,1,1,4.4,9080,29,2246,600.0,8778,1,18
30474,0,0,4.1,2734,19,643,1300.0,8778,1,18
30475,0,0,4.4,1225,19,641,800.0,8778,1,18
30476,1,0,4.0,76,19,620,400.0,8778,1,18
30477,0,0,4.4,174,23,724,600.0,8778,1,18
30478,1,1,4.1,1855,19,570,600.0,8778,1,18
30479,1,0,4.3,2873,19,562,600.0,8778,1,18
30480,1,0,4.1,3006,19,606,1000.0,8778,1,18
30481,0,1,4.3,1471,19,649,800.0,8778,1,18
30482,1,1,4.4,192,19,557,1000.0,8778,1,18
30483,1,1,4.3,1808,29,1020,900.0,8778,1,18
30484,0,0,4.1,314,19,622,600.0,8778,1,18
30485,1,0,4.5,2621,43,1448,500.0,8778,1,18
30486,1,1,4.4,208,19,762,800.0,8778,1,18
30487,1,0,4.4,950,19,684,900.0,8778,1,18
30488,1,1,4.2,505,19,630,800.0,4388,1,18
30489,1,0,4.6,1026,23,679,550.0,8778,1,18
30490,1,1,4.4,467,19,646,800.0,8778,1,18
30491,0,1,4.5,550,19,655,900.0,8778,1,18
30492,1,0,3.8,23,19,630,600.0,8778,1,18
30493,0,0,4.3,295,19,731,850.0,8778,1,18
30494,1,1,4.0,1515,19,622,900.0,8778,1,18
30495,1,0,4.5,345,43,1165,300.0,8778,1,18
30496,0,0,4.1,1359,19,675,700.0,8778,1,18
30497,1,0,4.2,169,19,675,700.0,8778,1,18
30498,0,0,4.0,431,19,637,555.4315664479959,8778,1,18
30499,1,1,4.2,875,19,565,600.0,8778,1,18
30500,1,1,4.0,1241,19,557,700.0,8778,1,18
30501,1,0,4.2,1065,19,635,800.0,5537,1,18
30502,1,0,4.1,894,19,636,800.0,8062,1,18
30503,1,0,4.1,141,19,709,1200.0,8778,1,18
30504,1,0,4.1,306,19,657,600.0,8778,1,18
30505,1,1,4.1,402,21,667,1200.0,8778,1,18
30506,1,1,4.2,1705,19,716,650.0,8778,1,18
30507,1,0,3.6,16,19,630,500.0,6045,1,18
30508,1,0,4.1,779,19,622,700.0,5957,1,18
30509,1,0,4.2,100,43,1167,900.0,869,1,18
30510,1,0,4.3,480,19,780,450.0,5949,1,18
30511,0,0,4.2,226,19,773,200.0,8778,1,18
30512,1,0,3.6,32,19,779,500.0,3078,1,18
30513,1,0,4.0,66,22,719,700.0,8268,1,18
30514,0,0,4.1,172,19,595,650.0,8778,1,18
30515,1,0,3.7,24,19,557,550.0,8778,1,18
30516,1,0,4.1,93,19,622,600.0,8778,1,18
30517,1,0,4.1,61,19,708,600.0,7742,1,18
30518,0,0,3.8,47,19,712,600.0,8778,1,18
30519,1,0,4.0,201,19,649,800.0,8778,1,18
30520,0,0,4.1,324,19,569,700.0,8778,1,18
30521,0,0,4.0,1209,19,651,650.0,8778,1,18
30522,0,0,4.1,367,19,557,350.0,8778,1,18
30523,0,0,3.8,291,43,1170,500.0,8778,1,18
30524,1,0,4.2,414,19,677,700.0,8778,1,18
30525,0,0,3.5,66,19,557,300.0,8778,1,18
30526,0,0,3.8,63,20,676,600.0,8778,1,18
30527,0,0,4.0,236,19,685,500.0,8778,1,18
30528,0,0,3.8,27,19,557,450.0,8778,1,18
30529,1,0,3.8,22,19,578,500.0,5556,1,18
30530,1,1,4.4,103,19,630,700.0,8778,1,18
30531,1,0,4.0,275,19,557,500.0,245,1,18
30532,0,0,4.3,139,19,622,800.0,8778,1,18
30533,1,0,3.5,14,19,557,500.0,8778,1,18
30534,0,0,3.700448817952717,0,19,622,500.0,8778,1,18
30535,0,0,3.700448817952717,0,19,557,400.0,8778,1,18
30536,0,0,3.7,46,19,622,600.0,8778,1,18
30537,0,0,3.6,17,19,685,300.0,8778,1,18
30538,0,0,3.3,4,19,686,400.0,8778,1,18
30539,0,0,3.2,4,19,567,600.0,8778,1,18
30540,1,0,3.8,230,19,635,600.0,6997,1,18
30541,1,0,2.7,26,19,730,600.0,8778,1,18
30542,1,0,3.7,52,19,731,450.0,5378,1,18
30543,1,1,4.5,1879,19,635,900.0,8778,1,18
30544,0,1,4.0,1778,62,1133,1600.0,8778,1,18
30545,1,0,3.7,28,19,686,400.0,8778,1,18
30546,1,0,3.6,42,19,644,600.0,8778,1,18
30547,1,0,3.2,6,14,330,200.0,8778,1,18
30548,1,0,3.700448817952717,0,19,527,200.0,8778,1,18
30549,0,0,3.700448817952717,0,19,557,555.4315664479959,8778,1,18
30550,1,0,3.700448817952717,0,14,1225,200.0,8778,1,18
30551,1,1,3.7,49,19,588,300.0,8778,1,18
30552,0,0,3.6,61,19,557,500.0,8778,1,18
30553,0,0,3.6,22,19,685,500.0,8778,1,18
30554,0,0,3.5,11,23,571,400.0,8778,1,18
30555,0,0,3.7,31,19,588,500.0,8778,1,18
30556,0,0,3.8,63,19,557,500.0,8778,1,18
30557,1,0,4.1,327,39,1761,450.0,7522,2,18
30558,1,0,4.0,120,78,2291,250.0,8778,2,18
30559,1,0,4.5,1193,39,1413,500.0,2168,2,18
30560,1,0,3.9,585,39,1400,450.0,5147,2,18
30561,1,0,3.8,340,27,92,800.0,8778,2,18
30562,1,0,4.4,107,39,1806,400.0,2366,2,18
30563,1,0,4.0,996,27,394,800.0,5005,2,18
30564,1,0,3.9,306,78,1615,300.0,2063,2,18
30565,1,0,4.2,1295,27,160,900.0,7535,2,18
30566,1,0,4.0,208,90,1700,200.0,2887,2,18
30567,1,0,3.3,911,78,1797,250.0,8585,2,18
30568,1,0,4.3,169,39,1761,400.0,921,2,18
30569,1,0,4.0,58,92,2337,250.0,1561,2,18
30570,1,0,4.3,193,78,2576,300.0,3248,2,18
30571,1,0,4.4,115,92,2236,600.0,7243,2,18
30572,1,0,3.4,154,78,1588,400.0,8778,2,18
30573,1,0,4.5,563,40,1159,400.0,7783,2,18
30574,1,0,4.0,358,39,388,650.0,3495,2,18
30575,1,0,3.9,47,92,1326,300.0,8778,2,18
30576,1,0,4.3,171,78,535,500.0,302,2,18
30577,1,0,4.1,506,78,1511,600.0,8778,2,18
30578,1,0,3.8,377,78,2059,500.0,2154,2,18
30579,0,0,3.9,626,27,868,600.0,8778,2,18
30580,1,0,3.5,739,27,61,600.0,2151,2,18
30581,1,0,3.8,342,78,2459,400.0,5030,2,18
30582,1,0,3.8,257,27,465,800.0,8778,2,18
30583,1,0,4.1,391,92,1802,500.0,8778,2,18
30584,1,0,3.7,455,92,1834,400.0,8778,2,18
30585,1,0,2.8,213,39,2247,300.0,1794,2,18
30586,1,0,4.1,789,78,2489,300.0,4679,2,18
30587,1,0,4.1,359,78,536,600.0,5834,2,18
30588,1,0,3.8,40,92,2381,250.0,5473,2,18
30589,1,0,3.7,217,78,1576,200.0,4165,2,18
30590,1,0,3.8,1080,27,388,500.0,6492,2,18
30591,1,0,4.0,413,78,119,300.0,4801,2,18
30592,1,0,4.1,212,14,361,150.0,6069,2,18
30593,1,0,4.0,201,78,1761,300.0,4872,2,18
30594,1,0,3.9,641,78,1834,400.0,1953,2,18
30595,1,0,4.1,18,0,263,200.0,2869,2,18
30596,1,0,3.7,219,83,2309,600.0,1445,2,18
30597,1,0,4.1,189,78,56,400.0,6777,2,18
30598,1,0,4.2,469,78,1608,400.0,6444,2,18
30599,1,0,4.3,1593,27,219,550.0,8449,2,18
30600,1,0,4.0,88,78,2086,400.0,8778,2,18
30601,1,0,4.1,6948,27,2113,750.0,3714,2,18
30602,1,0,3.7,17,78,419,250.0,4619,2,18
30603,1,0,4.1,133,78,1761,150.0,3320,2,18
30604,1,0,3.7,479,78,1888,450.0,7034,2,18
30605,1,0,4.3,83,27,446,650.0,8778,2,18
30606,1,0,4.0,461,78,1817,500.0,1702,2,18
30607,1,0,3.4,99,0,263,400.0,3648,2,18
30608,1,0,4.6,278,40,1449,400.0,1288,2,18
30609,1,0,3.6,140,92,469,300.0,1916,2,18
30610,1,0,4.0,108,27,1761,500.0,538,2,18
30611,1,0,3.7,175,92,431,400.0,8778,2,18
30612,1,0,3.9,232,92,454,400.0,3515,2,18
30613,1,0,3.7,25,92,254,200.0,1021,2,18
30614,1,0,3.9,297,92,1761,400.0,505,2,18
30615,1,0,3.9,332,27,950,600.0,8607,2,18
30616,1,0,3.9,193,78,484,600.0,1230,2,18
30617,1,0,3.700448817952717,0,92,95,400.0,1887,2,18
